tasb_key,tasb_name,tea_cdn,tea_district_name,district_type,match_method,tasb_url
117,Cayuga ISD,001902,CAYUGA ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=117
118,Elkhart ISD,001903,ELKHART ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=118
119,Frankston ISD,001904,FRANKSTON ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=119
120,Neches ISD,001906,NECHES ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=120
121,Palestine ISD,001907,PALESTINE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=121
122,Westwood ISD,001908,WESTWOOD ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=122
123,Slocum ISD,001909,SLOCUM ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=123
124,Andrews ISD,002901,ANDREWS ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=124
126,Hudson ISD,003902,HUDSON ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=126
127,Lufkin ISD,003903,LUFKIN ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=127
128,Huntington ISD,003904,HUNTINGTON ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=128
129,Diboll ISD,003905,DIBOLL ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=129
130,Zavalla ISD,003906,ZAVALLA ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=130
131,Central ISD,003907,CENTRAL ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=131
132,Rockport-Fulton ISD,004901,ROCKPORT-FULTON ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=132
133,Archer City ISD,005901,ARCHER CITY ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=133
134,Holliday ISD,005902,HOLLIDAY ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=134
136,Windthorst ISD,005904,WINDTHORST ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=136
137,Claude ISD,006902,CLAUDE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=137
138,Charlotte ISD,007901,CHARLOTTE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=138
139,Jourdanton ISD,007902,JOURDANTON ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=139
140,Lytle ISD,007904,LYTLE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=140
141,Pleasanton ISD,007905,PLEASANTON ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=141
142,Poteet ISD,007906,POTEET ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=142
143,Bellville ISD,008901,BELLVILLE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=143
144,Sealy ISD,008902,SEALY ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=144
145,Brazos ISD,008903,BRAZOS ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=145
146,Muleshoe ISD,009901,MULESHOE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=146
148,Medina ISD,010901,MEDINA ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=148
149,Bandera ISD,010902,BANDERA ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=149
150,Bastrop ISD,011901,BASTROP ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=150
151,Elgin ISD,011902,ELGIN ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=151
152,Smithville ISD,011904,SMITHVILLE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=152
153,McDade ISD,011905,MCDADE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=153
154,Seymour ISD,012901,SEYMOUR ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=154
156,Beeville ISD,013901,BEEVILLE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=156
157,Pawnee ISD,013902,PAWNEE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=157
158,Pettus ISD,013903,PETTUS ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=158
159,Skidmore-Tynan ISD,013905,SKIDMORE-TYNAN ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=159
162,Academy ISD,014901,ACADEMY ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=162
163,Bartlett ISD,014902,BARTLETT ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=163
164,Belton ISD,014903,BELTON ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=164
165,Holland ISD,014905,HOLLAND ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=165
166,Killeen ISD,014906,KILLEEN ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=166
167,Rogers ISD,014907,ROGERS ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=167
168,Salado ISD,014908,SALADO ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=168
169,Temple ISD,014909,TEMPLE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=169
170,Troy ISD,014910,TROY ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=170
172,Alamo Heights ISD,015901,ALAMO HEIGHTS ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=172
173,Harlandale ISD,015904,HARLANDALE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=173
174,Edgewood ISD-Bexar County,015905,EDGEWOOD ISD,INDEPENDENT,county_suffix_disambiguation,https://pol.tasb.org/PolicyOnline?key=174
175,Randolph Field ISD,015906,RANDOLPH FIELD ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=175
176,San Antonio ISD,015907,SAN ANTONIO ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=176
177,South San Antonio ISD,015908,SOUTH SAN ANTONIO ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=177
178,Somerset ISD,015909,SOMERSET ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=178
179,North East ISD,015910,NORTH EAST ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=179
180,East Central ISD,015911,EAST CENTRAL ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=180
181,Southwest ISD,015912,SOUTHWEST ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=181
182,Lackland ISD,015913,LACKLAND ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=182
183,Fort Sam Houston ISD,015914,FT SAM HOUSTON ISD,INDEPENDENT,abbreviation_expanded_name,https://pol.tasb.org/PolicyOnline?key=183
184,Northside ISD-Bexar County,015915,NORTHSIDE ISD,INDEPENDENT,county_suffix_disambiguation,https://pol.tasb.org/PolicyOnline?key=184
185,Judson ISD,015916,JUDSON ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=185
186,Southside ISD,015917,SOUTHSIDE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=186
188,Johnson City ISD,016901,JOHNSON CITY ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=188
189,Blanco ISD,016902,BLANCO ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=189
190,Borden County ISD,017901,BORDEN COUNTY ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=190
191,Clifton ISD,018901,CLIFTON ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=191
192,Meridian ISD,018902,MERIDIAN ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=192
193,Morgan ISD,018903,MORGAN ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=193
194,Valley Mills ISD,018904,VALLEY MILLS ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=194
195,Walnut Springs ISD,018905,WALNUT SPRINGS ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=195
196,Iredell ISD,018906,IREDELL ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=196
197,Kopperl ISD,018907,KOPPERL ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=197
198,Cranfills Gap ISD,018908,CRANFILLS GAP ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=198
201,DeKalb ISD,019901,DEKALB ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=201
202,Hooks ISD,019902,HOOKS ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=202
203,Maud ISD,019903,MAUD ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=203
204,New Boston ISD,019905,NEW BOSTON ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=204
205,Redwater ISD,019906,REDWATER ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=205
206,Texarkana ISD,019907,TEXARKANA ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=206
207,Liberty-Eylau ISD,019908,LIBERTY-EYLAU ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=207
208,Simms ISD,019909,SIMMS ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=208
209,Malta ISD,019910,MALTA ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=209
210,Red Lick ISD,019911,RED LICK ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=210
211,Pleasant Grove ISD,019912,PLEASANT GROVE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=211
212,Hubbard ISD-Bowie County,019913,HUBBARD ISD,INDEPENDENT,county_suffix_disambiguation,https://pol.tasb.org/PolicyOnline?key=212
213,Leary ISD,019914,LEARY ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=213
216,Alvin ISD,020901,ALVIN ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=216
217,Angleton ISD,020902,ANGLETON ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=217
218,Danbury ISD,020904,DANBURY ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=218
219,Brazosport ISD,020905,BRAZOSPORT ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=219
220,Sweeny ISD,020906,SWEENY ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=220
221,Columbia-Brazoria ISD,020907,COLUMBIA-BRAZORIA ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=221
222,Pearland ISD,020908,PEARLAND ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=222
223,Damon ISD,020910,DAMON ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=223
224,College Station ISD,021901,COLLEGE STATION ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=224
225,Bryan ISD,021902,BRYAN ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=225
227,Alpine ISD,022901,ALPINE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=227
228,Marathon ISD,022902,MARATHON ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=228
229,San Vicente ISD,022903,SAN VICENTE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=229
230,Silverton ISD,023902,SILVERTON ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=230
231,Brooks County ISD,024901,BROOKS COUNTY ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=231
233,Bangs ISD,025901,BANGS ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=233
234,Brownwood ISD,025902,BROWNWOOD ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=234
235,Blanket ISD,025904,BLANKET ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=235
236,May ISD,025905,MAY ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=236
237,Zephyr ISD,025906,ZEPHYR ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=237
238,Brookesmith ISD,025908,BROOKESMITH ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=238
239,Early ISD,025909,EARLY ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=239
240,Caldwell ISD,026901,CALDWELL ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=240
241,Somerville ISD,026902,SOMERVILLE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=241
242,Snook ISD,026903,SNOOK ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=242
243,Burnet CISD,027903,BURNET CISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=243
244,Marble Falls ISD,027904,MARBLE FALLS ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=244
245,Lockhart ISD,028902,LOCKHART ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=245
246,Luling ISD,028903,LULING ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=246
247,Prairie Lea ISD,028906,PRAIRIE LEA ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=247
248,Calhoun County ISD,029901,CALHOUN COUNTY ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=248
249,Cross Plains ISD,030901,CROSS PLAINS ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=249
250,Clyde CISD,030902,CLYDE CISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=250
251,Baird ISD,030903,BAIRD ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=251
252,Eula ISD,030906,EULA ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=252
254,Brownsville ISD,031901,BROWNSVILLE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=254
255,Harlingen CISD,031903,HARLINGEN CISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=255
256,La Feria ISD,031905,LA FERIA ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=256
257,Los Fresnos CISD,031906,LOS FRESNOS CISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=257
258,Point Isabel ISD,031909,POINT ISABEL ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=258
259,Rio Hondo ISD,031911,RIO HONDO ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=259
260,San Benito CISD,031912,SAN BENITO CISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=260
261,Santa Maria ISD,031913,SANTA MARIA ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=261
262,Santa Rosa ISD,031914,SANTA ROSA ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=262
263,South Texas ISD,031916,SOUTH TEXAS ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=263
264,Pittsburg ISD,032902,PITTSBURG ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=264
265,Groom ISD,033901,GROOM ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=265
266,Panhandle ISD,033902,PANHANDLE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=266
267,White Deer ISD,033904,WHITE DEER ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=267
268,Atlanta ISD,034901,ATLANTA ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=268
269,Avinger ISD,034902,AVINGER ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=269
270,Hughes Springs ISD,034903,HUGHES SPRINGS ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=270
271,Linden-Kildare CISD,034905,LINDEN-KILDARE CISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=271
272,McLeod ISD,034906,MCLEOD ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=272
273,Queen City ISD,034907,QUEEN CITY ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=273
275,Bloomburg ISD,034909,BLOOMBURG ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=275
276,Dimmitt ISD,035901,DIMMITT ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=276
277,Hart ISD,035902,HART ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=277
278,Nazareth ISD,035903,NAZARETH ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=278
279,Anahuac ISD,036901,ANAHUAC ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=279
280,Barbers Hill ISD,036902,BARBERS HILL ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=280
281,East Chambers ISD,036903,EAST CHAMBERS ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=281
282,Alto ISD,037901,ALTO ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=282
283,Jacksonville ISD,037904,JACKSONVILLE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=283
285,Rusk ISD,037907,RUSK ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=285
286,New Summerfield ISD,037908,NEW SUMMERFIELD ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=286
287,Wells ISD,037909,WELLS ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=287
288,Childress ISD,038901,CHILDRESS ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=288
290,Henrietta ISD,039902,HENRIETTA ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=290
291,Petrolia CISD,039903,PETROLIA CISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=291
292,Bellevue ISD,039904,BELLEVUE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=292
293,Midway ISD-Clay County,039905,MIDWAY ISD,INDEPENDENT,county_suffix_disambiguation,https://pol.tasb.org/PolicyOnline?key=293
294,Morton ISD,040901,MORTON ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=294
295,Whiteface CISD,040902,WHITEFACE CISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=295
297,Bronte ISD,041901,BRONTE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=297
298,Robert Lee ISD,041902,ROBERT LEE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=298
299,Coleman ISD,042901,COLEMAN ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=299
300,Santa Anna ISD,042903,SANTA ANNA ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=300
302,Panther Creek CISD,042905,PANTHER CREEK CISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=302
305,Allen ISD,043901,ALLEN ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=305
306,Anna ISD,043902,ANNA ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=306
307,Celina ISD,043903,CELINA ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=307
308,Farmersville ISD,043904,FARMERSVILLE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=308
309,Frisco ISD,043905,FRISCO ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=309
310,McKinney ISD,043907,MCKINNEY ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=310
311,Melissa ISD,043908,MELISSA ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=311
312,Plano ISD,043910,PLANO ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=312
313,Princeton ISD,043911,PRINCETON ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=313
314,Prosper ISD,043912,PROSPER ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=314
316,Wylie ISD-Collin County,043914,WYLIE ISD,INDEPENDENT,county_suffix_disambiguation,https://pol.tasb.org/PolicyOnline?key=316
317,Blue Ridge ISD,043917,BLUE RIDGE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=317
318,Community ISD,043918,COMMUNITY ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=318
319,Lovejoy ISD,043919,LOVEJOY ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=319
320,Wellington ISD,044902,WELLINGTON ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=320
322,Columbus ISD,045902,COLUMBUS ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=322
323,Rice CISD,045903,RICE CISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=323
324,Weimar ISD,045905,WEIMAR ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=324
325,New Braunfels ISD,046901,NEW BRAUNFELS ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=325
326,Comal ISD,046902,COMAL ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=326
328,Comanche ISD,047901,COMANCHE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=328
329,De Leon ISD,047902,DE LEON ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=329
330,Gustine ISD,047903,GUSTINE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=330
331,Sidney ISD,047905,SIDNEY ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=331
332,Eden CISD,048901,EDEN CISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=332
334,Paint Rock ISD,048903,PAINT ROCK ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=334
336,Gainesville ISD,049901,GAINESVILLE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=336
337,Muenster ISD,049902,MUENSTER ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=337
338,Valley View ISD-Cooke County,049903,VALLEY VIEW ISD,INDEPENDENT,county_suffix_disambiguation,https://pol.tasb.org/PolicyOnline?key=338
339,Callisburg ISD,049905,CALLISBURG ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=339
340,Era ISD,049906,ERA ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=340
341,Lindsay ISD,049907,LINDSAY ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=341
342,Walnut Bend ISD,049908,WALNUT BEND ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=342
343,Sivells Bend ISD,049909,SIVELLS BEND ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=343
344,Evant ISD,050901,EVANT ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=344
